t	u	y
1822	36.97402453	61.76772369
1822.5	36.97402453	60.01303229
1823	36.97402453	54.50985488
1823.5	36.97402453	61.76097919
1824	36.97402453	55.64262858
1824.5	36.97402453	52.8446634
1825	36.97402453	50.8787038
1825.5	36.97402453	53.99700937
1826	36.97402453	50.03378193
1826.5	36.97402453	46.27755764
1827	36.97402453	54.9141602
1827.5	36.97402453	52.56983168
1828	36.97402453	55.41795334
1828.5	36.97402453	50.87397972
1829	36.97402453	51.78529733
1829.5	36.97402453	53.80916414
1830	36.97402453	50.65681254
1830.5	36.97402453	58.58064984
1831	36.97402453	53.7455784
1831.5	36.97402453	58.04849877
1832	36.97402453	56.50560555
1832.5	36.97402453	64.78357774
1833	0.056006818	38.30436322
1833.5	0.056006818	17.50671469
1834	0.056006818	2.384760445
1834.5	0.056006818	1.318480028
1835	0.056006818	2.500917919
1835.5	0.056006818	2.679633618
1836	0.056006818	3.000628389
1836.5	0.056006818	0
1837	0.056006818	0.420138784
1837.5	0.056006818	3.83214639
1838	0.056006818	0
1838.5	0.056006818	1.078642217
1839	0.056006818	2.798991062
1839.5	0.056006818	4.422324184
1840	0.056006818	3.195212784
1840.5	0.056006818	2.870371933
1841	0.056006818	0
1841.5	0.056006818	4.923886368
1842	0.056006818	0
1842.5	0.056006818	0
1843	0.056006818	0
1843.5	0.056006818	0
1844	0.056006818	0
1844.5	0.056006818	0
1845	0.056006818	3.106453885
1845.5	0.056006818	3.972670669
1846	0.056006818	5.697985058
1846.5	0.056006818	12.07173286
1847	0.056006818	13.09261319
1847.5	0.056006818	10.29849997
1848	0.056006818	9.191205383
1848.5	0.056006818	5.554393143
1849	0.056006818	8.400547075
1849.5	0.056006818	3.315944644
1850	0.056006818	0
1850.5	0.056006818	0
1851	0.056006818	0.776061504
1851.5	0.056006818	3.399967398
1852	0.056006818	0
1852.5	0.056006818	1.530168163
1853	0.056006818	5.542057222
1853.5	0.056006818	12.27945515
1854	0.056006818	7.216748056
1854.5	0.056006818	2.297666524
1855	0.056006818	0
1855.5	0.056006818	0
1856	0.056006818	0
1856.5	0.056006818	2.553678416
1857	0.056006818	3.442807557
1857.5	0.056006818	6.971935147
1858	0.056006818	9.860309612
1858.5	0.056006818	18.483158
1859	0.056006818	7.263120812
1859.5	0.056006818	6.386282356
1860	0.056006818	0
1860.5	0.056006818	0
1861	0.056006818	0
1861.5	0.056006818	0
1862	0.056006818	0
1862.5	0.056006818	0
1863	0.056006818	9.322593117
1863.5	0.056006818	13.13263136
1864	0.056006818	13.12843856
1864.5	0.056006818	5.529769161
1865	0.056006818	3.230389392
1865.5	0.056006818	2.174170713
1866	0.056006818	0
1866.5	0.056006818	0
1867	0.056006818	0
1867.5	0.056006818	0
1868	0.056006818	1.580977858
1868.5	0.056006818	2.57681329
1869	0.056006818	8.237458049
1869.5	0.056006818	7.524642521
1870	0.056006818	7.383707169
1870.5	0.056006818	7.605958095
1871	0.056006818	1.957244733
1871.5	0.056006818	6.639517336
1872	0.056006818	0
1872.5	0.056006818	0.618280901
1873	0.056006818	3.430380708
1873.5	0.056006818	0
1874	0.056006818	0.880846665
1874.5	0.056006818	7.429388554
1875	0.056006818	5.523605257
1875.5	0.056006818	7.09834802
1876	0.056006818	0
1876.5	0.056006818	1.545336684
1877	0.056006818	0
1877.5	0.056006818	0
1878	0.056006818	0
1878.5	0.056006818	5.01154078
1879	0.056006818	0
1879.5	0.056006818	0
1880	0.056006818	0
1880.5	0.056006818	0.574139623
1881	0.056006818	0
1881.5	0.056006818	3.002002395
1882	0.056006818	0
1882.5	0.056006818	0.817771029
1883	0.056006818	1.034887182
1883.5	0.056006818	1.95773117
1884	0.056006818	0
1884.5	0.056006818	0
1885	0.056006818	0
1885.5	0.056006818	0
1886	0.056006818	0
1886.5	0.056006818	1.296034338
1887	0.056006818	1.861142307
1887.5	0.056006818	6.247550971
1888	0.056006818	5.107765994
1888.5	0.056006818	0
1889	0.056006818	1.810700303
1889.5	0.056006818	1.954775935
1890	0.056006818	0
1890.5	0.056006818	0
1891	0.056006818	0
1891.5	0.056006818	0
1892	0.056006818	0
1892.5	0.056006818	0
1893	0.056006818	0
1893.5	0.056006818	0
1894	0.056006818	0
1894.5	0.056006818	0
1895	0.056006818	0
1895.5	0.056006818	0
1896	0.056006818	0
1896.5	0.056006818	0
1897	0.056006818	0
1897.5	0.056006818	4.096983351
1898	0.056006818	2.089614497
1898.5	0.056006818	2.464913267
1899	0.056006818	0
1899.5	0.056006818	0
1900	0.056006818	0
1900.5	0.056006818	0.091587139
1901	0.056006818	0
1901.5	0.056006818	0
1902	0.056006818	0
1902.5	0.056006818	0
1903	0.056006818	8.200885744
1903.5	94.34017086	57.44163981
1904	94.34017086	96.94952042
1904.5	94.34017086	118.7178651
1905	94.34017086	133.9820835
1905.5	94.34017086	140.7909351
1906	94.34017086	142.0743875
1906.5	94.34017086	139.1519477
1907	94.34017086	137.9320464
1907.5	94.34017086	130.6251965
1908	94.34017086	136.4320623
1908.5	94.34017086	131.672191
1909	94.34017086	135.9436648
1909.5	94.34017086	142.225357
1910	94.34017086	140.4286981
1910.5	94.34017086	137.9095028
1911	94.34017086	135.2022863
1911.5	94.34017086	142.9725781
1912	94.34017086	146.650031
1912.5	94.34017086	141.9682305
1913	94.34017086	139.9270924
1913.5	94.34017086	136.9670892
1914	94.34017086	144.0468289
1914.5	94.34017086	135.7332405
1915	94.34017086	142.7187899
1915.5	94.34017086	137.6422133
1916	94.34017086	131.0502327
1916.5	94.34017086	131.1836194
1917	94.34017086	135.8679983
1917.5	94.34017086	141.7500266
1918	94.34017086	136.1433857
1918.5	94.34017086	127.2999982
1919	94.34017086	130.7857657
1919.5	94.34017086	138.9161069
1920	94.34017086	140.1412898
1920.5	94.34017086	138.8361133
1921	94.34017086	144.9380963
1921.5	94.34017086	136.6900323
1922	94.34017086	136.7427392
1922.5	94.34017086	141.1564718
1923	94.34017086	139.2021298
1923.5	94.34017086	139.742669
1924	94.34017086	137.0514023
1924.5	94.34017086	134.8304461
1925	94.34017086	137.4355405
1925.5	94.34017086	138.7708538
1926	94.34017086	142.5274428
1926.5	94.34017086	143.6509589
1927	94.34017086	142.6079776
1927.5	94.34017086	145.5523218
1928	94.34017086	140.096549
1928.5	94.34017086	138.998503
1929	94.34017086	135.9940257
1929.5	94.34017086	134.7988155
1930	94.34017086	127.7831958
1930.5	94.34017086	135.0826034
1931	94.34017086	134.1201875
1931.5	94.34017086	128.919256
1932	94.34017086	137.0528926
1932.5	94.34017086	139.6413487
1933	94.34017086	145.3417632
1933.5	94.34017086	142.1940838
1934	94.34017086	145.8974714
1934.5	94.34017086	134.6792188
1935	94.34017086	128.8531692
1935.5	94.34017086	137.3644115
1936	94.34017086	134.7373787
1936.5	94.34017086	136.7915107
1937	94.34017086	142.3177132
1937.5	94.34017086	146.5608316
1938	94.34017086	137.952256
1938.5	94.34017086	130.4394507
1939	94.34017086	136.0188904
1939.5	94.34017086	138.3952641
1940	94.34017086	138.0432682
1940.5	94.34017086	145.2141576
1941	94.34017086	145.1590081
1941.5	94.34017086	142.5874567
1942	94.34017086	145.1397389
1942.5	94.34017086	145.2421104
1943	94.34017086	142.6118092
1943.5	94.34017086	135.1565589
1944	55.6492438	110.2752967
1944.5	55.6492438	90.52945984
1945	55.6492438	90.83161496
1945.5	55.6492438	94.75245401
1946	55.6492438	83.82962771
1946.5	55.6492438	84.16596142
1947	55.6492438	80.86820247
1947.5	55.6492438	85.65368691
1948	55.6492438	89.30444434
1948.5	55.6492438	93.24498554
1949	55.6492438	84.78555892
1949.5	55.6492438	80.25457552
1950	55.6492438	84.26492817
1950.5	55.6492438	82.57858513
1951	55.6492438	83.336112
1951.5	55.6492438	90.34849696
1952	55.6492438	89.48219614
1952.5	55.6492438	94.60317659
1953	55.6492438	98.30015549
1953.5	55.6492438	89.99741204
1954	55.6492438	93.4296646
1954.5	55.6492438	88.30588314
1955	55.6492438	81.69752249
1955.5	55.6492438	84.30935349
1956	55.6492438	90.52654897
1956.5	55.6492438	94.9313719
1957	55.6492438	88.56037201
1957.5	55.6492438	80.42169086
1958	55.6492438	78.93387355
1958.5	55.6492438	79.90699281
1959	55.6492438	80.07926617
1959.5	55.6492438	76.5843259
1960	55.6492438	83.57882366
1960.5	55.6492438	86.68568863
1961	55.6492438	96.7379142
1961.5	55.6492438	92.42143366
1962	55.6492438	90.63505635
1962.5	55.6492438	92.48952239
1963	55.6492438	86.14598183
1963.5	55.6492438	94.19456346
1964	55.6492438	98.13266073
1964.5	55.6492438	96.91919092
1965	55.6492438	97.54168269
1965.5	55.6492438	96.43430951
1966	55.6492438	91.76721011
1966.5	55.6492438	90.15753889
1967	55.6492438	85.17811193
1967.5	55.6492438	83.56872851
1968	55.6492438	84.94705864
1968.5	55.6492438	86.99929645
1969	55.6492438	90.75581548
1969.5	55.6492438	93.92831278
1970	55.6492438	91.38263608
1970.5	55.6492438	86.33102706
1971	55.6492438	90.29866313
1971.5	55.6492438	91.16484648
1972	55.6492438	82.59336014
1972.5	55.6492438	81.00191409
1973	55.6492438	83.83148335
1973.5	55.6492438	85.83668534
1974	55.6492438	92.26825305
1974.5	55.6492438	93.4292776
1975	55.6492438	90.94843531
1975.5	55.6492438	87.11156725
1976	55.6492438	88.9812103
1976.5	55.6492438	87.32648848
1977	55.6492438	91.26759488
1977.5	55.6492438	97.88913269
1978	55.6492438	86.34784986
1978.5	55.6492438	87.3629425
1979	55.6492438	88.9509488
1979.5	55.6492438	82.38756172
1980	55.6492438	80.96702101
1980.5	55.6492438	76.82979957
1981	55.6492438	77.77223226
1981.5	55.6492438	78.95223454
1982	55.6492438	82.5508374
1982.5	55.6492438	84.76412802
1983	55.6492438	81.19080855
1983.5	55.6492438	83.08760294
1984	55.6492438	75.29889267
1984.5	55.6492438	83.63361236
1985	55.6492438	85.54856385
1985.5	55.6492438	88.09468998
1986	55.6492438	85.71161376
1986.5	55.6492438	78.91502239
1987	55.6492438	82.40241866
1987.5	55.6492438	79.03632895
1988	55.6492438	77.10811227
1988.5	55.6492438	79.42630006
1989	55.6492438	80.41558421
1989.5	55.6492438	70.85486058
1990	55.6492438	76.54851717
1990.5	55.6492438	82.77359931
1991	55.6492438	86.37943825
1991.5	55.6492438	86.63882906
1992	55.6492438	85.49340759
1992.5	55.6492438	96.00342689
1993	55.6492438	85.00343137
1993.5	55.6492438	87.11620018
1994	55.6492438	82.72935305
1994.5	55.6492438	85.37466375
1995	55.6492438	81.16328498
1995.5	55.6492438	79.45849859
1996	55.6492438	83.77241385
1996.5	55.6492438	87.91977787
1997	55.6492438	87.35757731
1997.5	55.6492438	84.53606893
1998	55.6492438	81.09638955
1998.5	55.6492438	81.60261191
1999	55.6492438	87.4071815
1999.5	55.6492438	91.17267333
